chr	start	end	Direction	Mean_WMD	Min_WMD	Max_WMD	Q25_WMD	Median_WMD	Q75_WMD	Mean_Qval	Min_Qval	Max_Qval	Q25_Qval	Median_Qval	Q75_Qval
chr12	106022437	106022437	Hyper	6.7144666242487165	3.515477922203647	9.965680663016895	5.926903815319237	6.583180083931606	7.475466065442113	3.4471373594857527e-05	1.5692256927337164e-16	0.0014705308894579	8.709296718604186e-08	1.8112167458021997e-06	1.8101339483397528e-05
chr12	107775813	107775813	Hypo	-6.616389817729363	-8.941459782298844	-2.154013176438113	-7.215492517655089	-6.698746232707075	-6.134919724348019	0.0012707022586928728	4.2476649025155566e-14	0.4370800889229269	7.485612829367967e-08	1.710442504502528e-06	2.7769991711531005e-05
chr12	114734793	114734793	Hypo	-8.852460096497225	-11.859390032306354	-3.4218760250705635	-9.701494263383326	-8.99205875999856	-8.117710895491964	0.0020866786722222295	4.0210643168543424e-14	0.3112825732579018	1.5282971242193346e-07	3.049500008005572e-06	0.0001012206121497
chr12	116511123	116511123	Hyper	7.793728087838521	2.414591043572001	11.606520822020984	7.020294564400598	7.9035169776724095	8.703450003645262	0.00900068913860684	6.841007839663068e-12	0.3548143685737489	4.792664889728869e-05	0.00044457913978939996	0.0048227662083818
chr12	120642282	120642282	Hyper	7.3147302311948605	1.1246054128744798	11.265333362788542	6.272168095999703	7.4154434116343815	8.405443823818082	0.0036914239433069023	1.5751319486909903e-09	0.3980714924477974	8.462643063108573e-06	6.382546385539601e-05	0.00130391278062655
chr12	124217764	124217764	Hyper	6.363598287620787	2.3364181446223986	8.405125746827391	5.891337767182971	6.438284926191973	6.9603929458263245	0.0021047661527164624	1.7806089787537675e-10	0.6321767848500687	2.1523900782087285e-06	3.304198478446565e-05	0.00031094877536965
chr12	124391963	124391963	Hypo	-10.992708810600558	-17.056870318050127	-2.1414127219647194	-12.684505774536241	-11.271363558280385	-9.590088764404962	0.0127505158356865	2.2141682040922858e-10	0.5792329671342615	3.1068071288449774e-05	0.00028594073712665	0.0032233422332175
chr12	130473821	130473821	Hyper	13.119865586199838	6.097755614617006	20.08774702274081	11.790410844421924	13.185162030349707	14.629902906886784	0.015135186391223587	6.7493847192697e-09	0.428371126137874	0.000558040943254625	0.0028463538611636	0.01127047208905645
chr12	130634016	130634016	Hypo	-11.358670709521604	-18.591113233108523	0.293534720594879	-13.717243254251187	-12.119848834058185	-9.087565873463324	0.021242558699630123	4.576369253930209e-09	0.9957447069158584	1.2883143340671322e-05	9.431236477126587e-05	0.002632580138087475
chr12	130634081	130634081	Hypo	-8.302156671770732	-12.232475868734092	-2.925475944540537	-9.384615022833465	-8.52139975379745	-7.388398669385072	0.008650250125478985	1.5499919341933593e-08	0.5119873559329036	3.430559708723564e-05	0.00029442701312375	0.002692387915025175
chr12	132386028	132386028	Hyper	10.405100448082328	3.58794996468772	15.389622324160158	8.217222929808546	11.195300859144325	12.201440885219844	0.0034677080271565083	2.4304157464954616e-17	0.3005501551981042	6.093815075031289e-09	3.884372811691282e-07	0.0001205305072955
chr13	25170416	25170416	Hypo	-7.5398879493707005	-11.36668503443134	-2.126738653159544	-8.52933429643432	-7.676785317006546	-6.707064300315474	0.01642874319190455	1.2781733850438799e-09	0.8079362522205924	1.957907667985907e-05	0.00021925100699615	0.003014611780294875
chr13	26046638	26046638	Hypo	-20.292332263829636	-31.16144082679508	7.7191629081884034	-24.237260306391526	-20.993088434850144	-17.417572671860587	0.025679793805352347	1.4216279426031418e-07	0.9900318888850734	0.000194478984057125	0.00110520385489865	0.0067303716405628005
chr13	36918993	36918993	Hypo	-7.906926619926039	-10.957411047934048	-1.3018269267778382	-8.943418689214282	-8.085959878591538	-7.024694214602709	0.005532192229159545	1.1618631291460473e-11	0.5224845631057549	2.916749595527672e-07	1.2788080274311541e-05	0.0006366138049384499
chr13	50389415	50389415	Hypo	-14.542863331813983	-22.067463101701836	-0.1286292234677244	-16.641310411064925	-15.016685869312813	-12.84082523440272	0.008650825305072692	2.0997422675085266e-16	0.6259929521612991	5.151162314509841e-07	1.148975287187589e-05	0.0008230705250964751
chr13	78659432	78659432	Hypo	-8.402774608074207	-13.647650809967358	-2.6669748287343227	-9.458060838697563	-8.46489406336075	-7.417273537897108	0.01459778987194127	6.371146316078441e-07	0.4784242659850359	0.00055646416504685	0.00254920024752705	0.009144492784506825
chr13	78660116	78660116	Hypo	-8.634644620245751	-12.535780268720115	-3.762805183030424	-9.53920196411443	-8.697781150837752	-7.749723195503589	0.012035583309834754	4.358610568228662e-08	0.6389080981133373	0.00018634036397715	0.00134021505522855	0.0062458984147031
chr13	78660183	78660183	Hypo	-10.571277463921414	-18.243090750963272	-3.8277182271871766	-12.067665311565914	-10.474039135745926	-9.093574484547402	0.014528417338068639	7.417099342129547e-08	0.5983009432787652	0.0011315030866460248	0.00401844250605915	0.012587155574976801
chr13	98449135	98449135	Hypo	-19.35054712099469	-29.737517321381247	3.973751832937422	-23.445179233875006	-20.7698781125352	-16.138830192054527	0.02271715456901481	1.124874505570062e-17	0.99416899794813	1.0620309389931355e-08	1.0303787273636843e-06	0.000487678265075725
chr13	99972635	99972635	Hypo	-11.383829499794823	-16.945440646661954	-2.423997331041836	-12.920454802208454	-11.580683035223831	-10.156756686634415	0.009955480106299435	3.2204187306223106e-11	0.4626579766381032	3.199358034518209e-05	0.00047911168550965	0.004096255815893725
chr13	112076215	112076215	Hyper	8.104059348662398	3.560050291817418	11.23093207698882	7.414742240203397	8.280300094617909	9.025307286023004	0.004476610821161793	1.1584564097052731e-10	0.209129543678552	3.222105880249523e-06	4.1567158881859855e-05	0.00066421553229005
chr13	113333124	113333124	Hyper	8.99642749715969	3.3592660551785114	13.763291297646784	8.06496606732899	9.193658991459763	10.016180507635363	0.013791161744460748	9.83276733512476e-09	0.5031050794644363	0.0003038955765839	0.0015370047018646	0.010747622956005825
chr14	20617841	20617841	Hyper	11.306622387233089	4.232606541710204	14.573926584521256	10.393014253783573	11.672712645784657	12.518084646582796	0.001835626295112013	6.942705606758259e-13	0.2684093323785635	5.885656024949623e-08	1.1926276614612337e-06	7.655098939826715e-05
chr14	20617846	20617846	Hyper	10.735454193137754	2.728600052211849	14.523459600971966	9.05890066836404	11.498561103826717	12.283331188589937	0.0028539218946740537	1.7440192412064617e-12	0.4690175470754166	7.579144875263155e-08	1.6282750382185997e-06	0.000128256572122925
chr14	58716855	58716855	Hypo	-20.5863578125192	-30.207798372837537	-2.1488423433606685	-23.799706900047184	-21.397822589028337	-18.17929019393063	0.00939854673984464	1.4141214945148423e-11	0.9003799687842574	1.912410411627627e-06	2.9138156488611882e-05	0.0006616338133525001
chr14	58716878	58716878	Hypo	-8.356146560634388	-13.465126046770417	-0.8487932855332447	-9.896928096491765	-8.727715574172993	-7.140220356139107	0.009066511172664445	1.4113368632438331e-14	0.5812378244752164	7.468808487951135e-08	3.7657561902168634e-06	0.00052174973865695
chr14	61406976	61406976	Hypo	-12.889681281288125	-16.860280566482647	-7.120711778119827	-14.1263486953942	-12.9287067455056	-11.851960949587458	0.0011006902292351173	1.2637924602336556e-08	0.1030704871039272	1.497311154970142e-05	8.298344430688351e-05	0.00046142580221535004
chr14	70223744	70223744	Hyper	10.818985697215165	0.7144847122909193	16.31157066829544	9.435187180836744	11.276719893218175	12.624142776242323	0.01968151605400086	4.746244662322515e-08	0.9186138619147894	0.000138143365987875	0.00098475071907265	0.007277253897027451
chr14	70223764	70223764	Hyper	12.009995862469554	-0.740059308042984	19.111160487142065	9.93644727530386	12.967884188671198	14.491343410260813	0.02188943117973015	7.333825281482265e-09	0.943984354640038	4.056797810108007e-05	0.00034538057032024996	0.004503369771254725
chr14	70555948	70555948	Hyper	11.439232050511873	-0.4724511597336611	17.02488627337882	7.729805051200931	12.951604443335935	14.067887361756767	0.005405113155314646	4.276760691286866e-13	0.7335010713510469	2.1713211462166411e-07	7.483406704560472e-06	0.0007100319443622499
chr14	70556040	70556040	Hyper	10.293679155576436	1.3743271651391775	14.91566052578066	7.673735038585578	11.403845788556774	12.418149663171029	0.007792061068932951	3.013316129426103e-11	0.671031874750412	6.459428271824295e-07	1.6094202019047072e-05	0.002064693366817925
chr14	71110762	71110762	Hyper	18.420406241921242	2.4351138638257663	24.906237985351154	16.7995529977581	18.722160115895484	20.393293018375694	0.007120210586402262	4.751003817262188e-09	0.8674342545894478	1.7317794197666518e-05	0.0001173501728848	0.001267957008297825
chr14	94062736	94062736	Hypo	-18.115790826012887	-30.408412330984508	-5.456444445474773	-20.604135626334287	-18.18774020689515	-15.862694675335412	0.009424631801610715	9.651377380886153e-07	0.6394220247463994	0.0005071884128388751	0.0019874810865442	0.006939953873484225
chr14	105862948	105862948	Hypo	-7.4711206588740895	-10.692044287237174	-2.1405100157059485	-8.537686454759731	-7.695240336227663	-6.646460095908358	0.007064657429654778	5.548862292764222e-13	0.4329798224173978	2.5163153494991743e-06	5.905591394682742e-05	0.0012381407818423
chr14	105863516	105863516	Hypo	-9.08679002669557	-14.171351924344538	-0.3709987492004019	-10.650708389899396	-9.430776726313463	-7.95504285052319	0.02565713453196599	9.5321245544806e-15	0.975108363607225	5.197903945359249e-06	0.0001410552944437	0.004274847927182425
chr14	105863560	105863560	Hypo	-8.007062774841737	-11.840306817567791	-1.5682991199462926	-9.27109548221669	-8.35317871270091	-6.8815917231677135	0.013125928344546378	2.5941262144440868e-11	0.9566982640127528	1.4463357704644268e-05	0.0001931461420394	0.003226877046403
chr14	105863571	105863571	Hypo	-8.706447626747682	-12.560482556768626	-1.818860682613399	-9.949585427614025	-8.888994259033055	-7.625715463599231	0.006019917802826969	8.345314400957467e-11	0.4931106243274538	7.217596548377072e-06	0.0001053819007366	0.001552188784091275
chr14	105863646	105863646	Hypo	-7.755710607674017	-11.658835229226089	-1.9606421450313491	-9.048123530730948	-8.06254096388044	-6.645543077264341	0.017539687909048026	4.380788812373246e-11	0.6947236184407893	4.0328853917569695e-05	0.00050619093194155	0.0068762046230629245
chr15	39587316	39587316	Hypo	-18.587254848888	-34.997640465891145	-3.0181115516053403	-21.599931737655936	-18.965891441417128	-15.467538175199753	0.017677214447827487	6.248197798403536e-08	0.6980203271263753	0.000137570010362375	0.00111771658888955	0.00858471912190015
chr15	51077665	51077665	Hyper	7.617436872604482	1.1008434249092092	13.769422309444376	6.628412359291983	7.6327556391943965	8.639327571001173	0.0031295148799320265	3.3121776720507703e-10	0.269345377235249	0.00011078773092507499	0.0006547226630376	0.002666084994692525
chr16	304287	304287	Hyper	9.147223445032383	3.825704155191956	13.589478453610315	8.119343302700829	9.286213929673604	10.300325117095268	0.015687733670652782	6.108626377168641e-08	0.3255391671820243	0.00033791051493209997	0.0022294690710341998	0.01070535093498425
chr16	734765	734765	Hyper	30.043345342325328	-2.1033887543848744	43.4502119053732	20.896242398632143	34.45698379303393	36.88124612483898	0.022809930667365273	1.576758227629354e-09	0.950458187110624	4.094635801844428e-06	4.311591346873181e-05	0.0063789970931253746
chr16	922587	922587	Hypo	-20.03197957259264	-32.21261253689067	-2.132180062807154	-23.492748158636473	-21.09672213517802	-16.73197517183919	0.005025977624464155	2.2207737894503892e-11	0.5520358566723271	2.3444698368941284e-06	3.0800333110828665e-05	0.00058416038252055
chr16	962568	962568	Hypo	-20.784418571540503	-33.22042265315403	0.6676853184295228	-24.218250788730856	-21.783463898876917	-17.60314144626705	0.013694110376224934	1.7092638034868938e-10	0.9689915563036162	8.108255298824795e-05	0.00059862019745245	0.005238261638031075
chr16	6375679	6375679	Hyper	6.868099988735792	-0.4331512755790023	10.014276293649688	6.171529848475996	7.035233871985033	7.753934223797708	0.005985309966268	2.6327052292446433e-10	0.8743367444731982	4.353021028733598e-06	5.920434120606493e-05	0.0011880565320729001
chr16	49278023	49278023	Hyper	7.78596608879129	-1.6540297887755406	11.499002939654693	6.97361980359033	7.932192422416044	8.823938370613279	0.0052340923972813815	2.116748396316392e-14	0.8963904689041994	2.800184434492094e-06	4.057334853318479e-05	0.0003942538233491
chr16	53373703	53373703	Hyper	14.670025121730955	-0.5835694232742661	23.185045198920744	7.955356063189186	17.485282786352045	18.70971005589085	0.01604261882443502	1.439201102373031e-15	0.9652007686438752	2.3689187175544436e-08	1.0280838175636123e-06	0.0014272804508778
chr16	66429021	66429021	Hyper	9.689101721635451	0.0954168166880431	14.129524889517592	7.596886852405213	10.708263770224438	11.637116559086522	0.013151517007306988	8.617393147591788e-16	0.8841384484084045	8.806401375659941e-09	3.1298043982268953e-07	0.0008236504305309501
chr16	67661640	67661640	Hypo	-9.833527435486433	-13.185906026643812	-2.762686460087038	-10.864921062980253	-10.018728161725768	-9.033321573119997	0.00429241703966343	1.1944582058582214e-14	0.9386536197115964	5.023171012983472e-08	1.2318628685423886e-06	6.223628528283379e-05
chr16	75252111	75252111	Hyper	6.995380643855631	2.151778829968904	10.685143484856653	6.083670078400674	7.042090510925355	7.967669925877077	0.005249737969775167	1.669418084813463e-07	0.2940961653645875	0.000239050129793325	0.0009576818760791	0.0035966910989414
chr16	82329245	82329245	Hyper	6.64614109387524	2.7156811708728466	9.423556903340202	6.034044455144628	6.731714177876707	7.362594525917027	0.0038566839517322434	3.638953600414016e-10	0.4056839097494712	6.961079913746964e-06	7.633622450683127e-05	0.001230107010478675
chr16	83246822	83246822	Hyper	7.934286610743825	2.1123517238986533	10.85466364977875	7.18264274436689	8.223939862612468	8.922435443260307	0.002425533477236563	2.0102858512030296e-16	0.3101582471547788	7.360423334550095e-08	2.1477203857228413e-06	0.000116552781477075
chr16	88200443	88200443	Hyper	7.200682715003865	1.7607062910361737	9.792240712677511	6.617727371208123	7.3550550050732575	8.137775997896657	0.002763003187177299	2.6134781497366413e-13	0.2554254032229164	3.860531207759491e-08	8.944525798363675e-07	0.00013075671016715
chr16	89822278	89822278	Hyper	8.075753467322375	0.4062324341218226	12.814152396976596	6.922001886880425	8.163027590256938	9.287145318654936	0.010833076406071437	7.416235156478635e-08	0.4749950472341548	0.000349275624269975	0.00232456595139745	0.009212553729522725
chr17	8163379	8163379	Hyper	7.927205714516516	0.4535271231032645	11.94214305783847	6.86157318859333	8.254785361953576	9.254985550262866	0.002564896818730029	5.446977653230698e-13	0.3582438401881609	2.7931494423441783e-06	2.9224188880067904e-05	0.00027528072547744996
chr17	35741099	35741099	Hyper	7.135787838194601	0.7298365456147038	10.3971603121345	6.419599836355902	7.385554662850041	8.092224342731289	0.00218085303976988	1.3020246399155049e-15	0.6728214097760976	6.75862718751715e-08	1.3195337475020362e-06	3.7537078393017165e-05
chr17	40719056	40719056	Hyper	17.460163513999266	1.886316359671114	25.890683706951023	15.618807667091025	17.973137189321683	19.803013622767565	0.018268119929569393	3.394358535535358e-08	0.8295873377049504	5.226555297081634e-05	0.00049602897538385	0.006028182175372401
chr17	40938056	40938056	Hypo	-24.446877221580653	-34.055711221935944	-5.725753593227645	-27.31877678513655	-25.163242339312383	-22.145477803677334	0.0016894072495875398	6.623989544461953e-15	0.3742933361762371	1.3934439706580466e-07	3.414615698740871e-06	7.626302541833955e-05
chr17	42023858	42023858	Hyper	8.487324466219215	2.8594872524724426	12.962727520393331	7.464527992041159	8.76095799202688	9.696486918708093	0.017372158324195995	1.7999466227438723e-09	0.7393957083136468	0.00028937584034585	0.00181691598670005	0.00961062830608075
chr17	42781280	42781280	Hypo	-6.844126036142464	-10.19910748833831	0.7023076529085015	-7.725758413118083	-6.904331255669149	-6.108890383762322	0.01531822879509121	1.5059918286407774e-09	0.9912490563051763	6.522238894229668e-05	0.00045030412353175	0.003435780521260675
chr17	47852667	47852667	Hypo	-6.94897855239395	-10.23939220732306	-3.354543192395487	-7.667633391471397	-6.944032400679928	-6.278782980674177	0.0035250490892769406	5.324008484387452e-10	0.363773058332147	1.089200950867006e-05	7.7058503090959e-05	0.00054366042958595
chr17	48604188	48604188	Hyper	11.802797091674886	0.9516973103343264	17.054563652569023	10.14574869475767	12.746452828735478	13.84130415149571	0.004830106096518289	4.584533889379721e-16	0.6583135466614586	1.0989933278345353e-08	5.507347096685416e-07	9.264125344402553e-05
chr17	48604230	48604230	Hyper	11.098508193275046	1.2674701714210757	16.925041321020316	9.30059904122157	12.043046581261816	13.167010534889492	0.012747162648487314	2.925671256320273e-15	0.868967380689665	2.6561618994190695e-07	1.0181914111113158e-05	0.00090965704181275
chr17	48604273	48604273	Hyper	9.953885438123569	0.2431458670463238	15.008653034760645	8.515241832443577	10.749010398970515	11.831163964290024	0.014847143996909522	4.714767748503071e-12	0.9613319586151868	1.5176592983319048e-06	3.1976343358953676e-05	0.0013586172447135
chr17	48631508	48631508	Hypo	-7.948191690411107	-11.531460888973266	-1.723047766817265	-9.154783280702155	-8.338417101114242	-6.838989563179523	0.0033002656027832	5.668622278197349e-13	0.7441673555753283	5.663533054387572e-08	7.390450957950603e-07	0.000222464544097575
chr17	60082670	60082670	Hypo	-6.383821488697189	-8.57450952475261	-2.204492711792572	-7.086824262077755	-6.478223016644078	-5.807506499541654	0.0042505077242110155	1.4454117322461882e-08	0.4411211367909711	1.1476801247252906e-05	8.402731838572883e-05	0.00060817964667985
chr17	73785937	73785937	Hypo	-8.04199522466562	-12.396004206000184	-1.1052344383548296	-9.321753284745768	-8.5823065250683	-6.817342241802248	0.013366380547554185	6.052869251085335e-10	0.6046375536124001	3.473390140497693e-05	0.0002954900415319	0.004843814473869374
chr17	76917365	76917365	Hyper	10.20277428245873	4.893211547836451	15.789392197238495	9.112084895922703	10.216612437074279	11.222677903523149	0.009720521177987522	1.7738338661770573e-07	0.4498667132737297	0.000455554492837975	0.0018860282445300998	0.00773045433313285
chr17	79152844	79152844	Hyper	8.183326753745575	-1.2822507666741312	11.69194269577844	7.318047641931826	8.435806107378514	9.344901129251282	0.012162054238904662	5.341789195941979e-09	0.9676665401331698	2.0408149597921556e-05	0.00016765700584715	0.0012628589735757
chr17	79152847	79152847	Hyper	8.886383901518522	-1.7493107855567902	12.82782990502691	7.697700604400193	9.450509564369735	10.584048653191493	0.0218941324420901	3.5516218516320403e-10	0.9853570084659784	4.957710975412096e-06	9.30649740374881e-05	0.003387725329952925
chr17	80751580	80751580	Hypo	-15.736725530551865	-25.073510862577187	-0.9741765195944828	-18.28162783382914	-16.437979418491377	-13.501752856000168	0.015449500810934045	9.011936565755938e-08	0.6406141491074424	0.000314120549771975	0.0017941189290517	0.010936322749796225
chr17	80751670	80751670	Hypo	-16.92145739522018	-24.987558425614345	-3.684665450513902	-19.446399626255367	-17.478251409845498	-14.77962602383827	0.009334732869975848	6.358553281946013e-09	0.3974166452821426	6.300847640802015e-05	0.0006981405612955501	0.005750171690255875
chr17	83065597	83065597	Hyper	7.164414270319035	2.94201631695592	9.864045973268231	6.486978100885851	7.2185856937413755	7.923025113415925	0.008713424886709115	1.4232708797086917e-12	0.3272829244019878	7.725745499516617e-05	0.0007647092126842	0.004885800084634975
chr18	3771110	3771110	Hypo	-9.162596786272113	-13.158702833971958	-2.520716171121196	-10.15740398517258	-9.277558815102045	-8.355516380251022	0.0046454416132723645	1.1757109001929032e-09	0.6722528476555953	8.23262491378469e-06	6.109499116597047e-05	0.000490097093187325
chr18	8662628	8662628	Hyper	7.0213674816206675	1.5967196036195563	10.858882550724148	6.287942226471468	7.049948746368095	7.8397217982020235	0.005792732123712099	1.985057623097168e-12	0.6063958265740245	6.972616339282502e-06	0.0002759761054839	0.002190026217399
chr18	11909452	11909452	Hypo	-8.436933471128624	-12.518327642842705	-1.3709267715184048	-9.607290725032163	-8.659593191271359	-7.553995365464368	0.006411619561067695	5.890694705043049e-14	0.5475814016577739	5.278434415959791e-07	9.593672310259172e-06	0.00098375776463105
chr18	14748472	14748472	Hypo	-8.431076283971324	-12.239791482188384	-1.3521700713131024	-9.60529948026492	-8.597255329168199	-7.4411181429698265	0.021283600263950233	1.669482062162566e-13	0.9462733981528304	4.885520525235947e-06	0.00011820692310225001	0.0029045150179088748
chr18	31760889	31760889	Hyper	11.343150632820295	3.1259669652839883	15.89438986729146	10.012863686361094	11.636743110318365	12.911846938519307	0.02041242717534496	8.29517080576121e-12	0.8309578103784417	0.000132916915644675	0.0016575193092877	0.01015170705121605
chr18	31760939	31760939	Hyper	6.456417635827131	2.4463108538142486	8.560548788208122	5.940726126293081	6.604870817584463	7.102965591644003	0.00011639312112467565	1.7799285140605523e-14	0.0276947347547092	6.112861657259709e-09	1.4767971359202981e-07	4.3274365716400885e-06
chr18	79548433	79548433	Hyper	9.0105406040933	4.63283789882386	13.532885356243918	8.15458056939449	9.075964362152888	9.842569675044485	0.0073747700912166906	1.61962785015531e-08	0.3538168799875536	0.00034463558250154996	0.00130541247912255	0.0050638382747755
chr19	345491	345491	Hyper	12.183710386263341	3.39882769703641	16.61485476975313	10.225463318263527	12.911470968367599	13.926542036598729	5.903263999508404e-05	7.978019678537251e-23	0.0180551646515175	5.919234942612564e-13	1.0658316299966582e-10	7.031348668757102e-08
chr19	611246	611246	Hyper	9.89582027909153	3.1198391737554787	13.245500525520692	8.997388919761027	10.132973003411946	11.015001045112976	0.0017985370585842126	1.3920289463829586e-15	0.4338487742056378	8.995449115399578e-09	4.075195932978322e-07	4.893647514796812e-05
chr19	1039445	1039445	Hyper	14.175522326868235	4.138996752352456	21.417222768288923	12.734619227033985	14.392620142319469	15.766824141730932	0.005398211313154603	5.290368428966651e-13	0.5547677581678297	1.0976652044455916e-05	0.00013207075047835	0.001387824664284875
chr19	1265858	1265858	Hypo	-7.371390552820796	-10.645076359567511	-1.697590629564516	-8.077351732002803	-7.4116073661592035	-6.753933503888211	0.0010420768864416274	2.225311974419665e-11	0.4702349678054857	1.86241873392491e-07	1.8826193986430761e-06	2.1366778714770823e-05
chr19	36053922	36053922	Hypo	-8.280442153109975	-12.783430209782956	0.0531873612453159	-9.717634690033757	-8.59587590447645	-7.254107976590948	0.011770608827470672	8.409945427566731e-13	0.8754657707297873	2.0090842980710233e-06	3.089477230265318e-05	0.0008630498684864499
chr19	38500898	38500898	Hyper	8.24261048418914	-0.2058811715153652	12.407525540475604	7.370806173492281	8.517344177759227	9.382757975941894	0.02209884067175069	3.0611660006563334e-18	0.774886025367384	6.544559762369121e-07	1.95298401957364e-05	0.001145650288051225
chr19	42424274	42424274	Hyper	9.476142556456631	4.831115732298269	13.565057289217105	8.721958302077073	9.581928341493457	10.386663809998858	0.00010884618064498524	1.0164664074754329e-12	0.0506925114360538	2.2399170291786398e-07	1.375618433335762e-06	8.187987008601092e-06
chr19	42424292	42424292	Hyper	6.391410782692965	2.295780606002568	8.723719755767256	5.774940538327258	6.446837388999627	7.051735851711799	0.0005526066723970558	9.855539894559956e-11	0.0946819570768307	3.354286284055687e-06	1.9121475899555337e-05	8.320853850697245e-05
chr19	49684254	49684254	Hyper	7.997413240222562	2.94600402958628	11.403518554594228	7.03531546580222	8.358715672481644	9.077244086518256	0.0029029604991026884	1.4058893406952158e-16	0.2387807215890991	1.1975827535140704e-08	4.203401351992302e-07	0.00021736298541417498
chr19	49684276	49684276	Hyper	7.163791173233595	2.936369703003105	10.16431187654786	6.538384870744365	7.185126532381486	7.84090804924702	0.004682641433977906	3.074393196691497e-13	0.3575868049132759	4.448099445740045e-06	6.433249303699755e-05	0.0011785003880010001
chr19	53884181	53884181	Hyper	9.807003503450778	0.2445132004478489	14.973745783230086	7.855399134577754	10.693982731721736	11.764787902042332	0.01410218798740412	7.46655657035498e-18	0.9925089778586788	2.373809458714015e-08	1.4271271603162733e-06	0.00021569349616752502
chr2	3321994	3321994	Hyper	11.378716506324343	6.052701096738266	15.347409974555449	10.498609335895024	11.385884403095137	12.34638664442696	0.0018244561250983626	5.1205729393824655e-09	0.1006204671287473	5.279656646898354e-05	0.00022768914051475	0.001085320229891875
chr2	46150372	46150372	Hyper	11.656899623106108	4.949273110488328	15.848086295319307	10.773425335906332	11.810031684161299	12.737108345145762	0.013230225296335382	8.120295131744895e-09	0.554739362852054	0.000245775645929625	0.0014690359135202	0.008723015539862225
chr2	53537679	53537679	Hypo	-7.324074950680951	-10.25907727551972	-1.7876392788114592	-8.404447549522011	-7.7105821472828335	-6.298671107533153	0.0023371343921155174	2.3940057299999993e-14	0.307080229817639	8.350847669566015e-08	2.3142499531844525e-06	0.000161291074422575
chr2	65083542	65083542	Hyper	6.115315706886379	3.25105679020794	8.205410505870914	5.567233203659286	6.109187453382454	6.701071086805349	0.0017238612107707385	1.050227614372487e-08	0.0605479893522269	1.2687601845761559e-05	8.724158207650589e-05	0.0007598277659473999
chr2	66495370	66495370	Hypo	-8.878810351143446	-13.354797334928692	0.6865922196619856	-10.372753173644323	-9.355422514127454	-7.72075358724362	0.022793485659039957	5.0892668396218157e-17	0.8253787620954645	2.0473290229511337e-07	8.408103496553746e-06	0.001102772844360475
chr2	102177821	102177821	Hyper	22.650372264888126	6.874141342225637	30.913904901125036	19.889184831541925	23.54577044617978	25.519736972078945	0.0024408526988614274	4.950602801319037e-10	0.3500533813574597	1.955130706263267e-06	1.7861832269104854e-05	0.000288871454928625
chr2	106073174	106073174	Hyper	6.476812648538573	1.8260297494965936	9.700742013960795	5.758494445052776	6.552149765823733	7.254591415424475	0.009059574321768916	6.455679012227972e-08	0.4683345840737513	0.000210145449263075	0.00085685611486825	0.005153052578675375
chr2	106853261	106853261	Hyper	10.151237744911768	6.321695596977639	13.81875822456291	9.303243074909407	10.15620253510906	10.914475230360614	0.001391999769069552	5.287757328529903e-08	0.1407345120904858	4.4399719228415316e-05	0.000228589424986	0.0010381074397653749
chr2	112646867	112646867	Hypo	-6.537170581802889	-8.251759945110981	-2.4661928904493786	-7.229976970435864	-6.709436085459676	-6.0738458271772675	0.000451144286232604	7.395699837693451e-15	0.1797488674142228	2.3341533872143864e-09	8.220496184577664e-08	5.118043744366784e-06
chr2	123061689	123061689	Hyper	6.10256990014304	1.9277299623895128	8.550141571641834	5.6193865985231986	6.136554655234045	6.65678556368386	0.008223621916080724	1.8834915799497548e-11	0.4680262583474912	1.691669525626961e-05	0.000207308593596	0.0022259296536542997
chr2	156327978	156327978	Hypo	-7.059388085139621	-10.77075734313478	-1.407013890456699	-7.9398862343124605	-7.17958974415194	-6.359502274692368	0.010150454382090345	7.304508877936287e-13	0.7177544964228223	3.447966394302305e-06	4.1296366420162826e-05	0.0014247121332257749
chr2	158487179	158487179	Hyper	8.711545620091814	-0.376497033698131	12.226645181773945	7.746758178319898	8.881582658729524	9.922466028442752	0.01059830355946237	3.6548014700541518e-09	0.9646799047714256	1.9850220275534827e-05	0.00018153083980025002	0.0023438009774183
chr2	168455397	168455397	Hypo	-7.802981242819513	-11.68097581273394	1.2754260598984768	-8.932037358250808	-8.02976679533456	-6.899452246103277	0.007116612185608487	3.850508418598281e-11	0.7962319328088515	1.137809104561479e-06	1.8517100828301633e-05	0.00032965367586655
chr2	188293164	188293164	Hyper	6.781779196625774	0.1374043773373578	9.671157906512262	6.108025905500903	7.00303516971324	7.696358202597495	0.01028015628988616	8.182296717060518e-11	0.8617420481578102	1.1629975471988034e-05	0.0001221143205048	0.001289338731459
chr2	190994263	190994263	Hyper	8.439405905306277	2.125835405871346	12.621043170183787	7.535468396749828	8.503070302005284	9.39484925894993	0.01140414825270173	7.940797309305231e-07	0.4699158199748203	0.0005231273069514	0.0019941863103805	0.0090972349301952
chr2	229271695	229271695	Hypo	-9.525499506582015	-13.607331450668086	-1.2209436926557682	-10.877462908656778	-9.83650112345953	-8.483692344807025	0.00906850117638363	8.378184575700831e-12	0.6354212133919521	3.777713842961551e-07	7.400890961635972e-06	0.0007335681091445751
chr2	231661980	231661980	Hypo	-6.741780972040909	-8.618890013267666	-3.216148460660323	-7.223026283747865	-6.776192130086105	-6.2795390312145685	0.00132417738476508	1.9958746411408342e-14	0.3379010877621365	1.249125348063743e-07	3.4435825998436995e-06	7.423777178604314e-05
